TransactionID,UserID,MerchantID,DeviceID,TransactionAmount,TransactionDate,PaymentMethod,DeviceType,IP_Address,LocationLat,LocationLon,IP_Country,BillingCountry,IsFraud
802cfed8-f5e7-4dc3-a5f6-9bae3398a89b,U004554,M00421,a9da06a5-11a6-39ec-59e5-78c68d046543,155.54,2026-07-30T14:55:06+00:00,DIGITAL_WALLET,MOBILE,218.7.87.211,-23.090662,-119.858827,BR,BR,False
85e3c7a9-5f41-4068-9de2-81fc8d24d957,U004895,M00325,a059c289-8cac-091a-0946-2cb96e5f7d1b,247.79,2026-07-30T19:24:44+00:00,CREDIT_CARD,TABLET,62.255.40.133,21.995943,75.435602,IN,IN,False
ca780bd9-aa99-4c69-ad82-2f8899db6b9c,U002020,M00050,cc03fc41-7533-d9b1-1777-b3e59e120a4d,259.6,2026-07-30T10:53:30+00:00,DEBIT_CARD,MOBILE,77.187.113.103,-34.105278,91.101888,IN,IN,False
144aec1e-8f6d-415c-99a8-d2f02adc592b,U007045,M00144,fddddb06-6a52-f430-90bb-1ff7c7456de5,249.02,2026-07-30T10:04:57+00:00,CREDIT_CARD,MOBILE,147.96.51.167,5.410435,-49.824295,US,US,False
b1a24275-039b-4575-8fc1-97f4f5a2f51a,U007402,M00166,504e5e99-7653-6edc-7cfd-e5bcedd2f609,65.54,2026-07-30T12:51:42+00:00,UPI,TABLET,102.138.46.57,-39.786198,-85.427613,JP,JP,False
9ddf063a-89b7-4750-9054-48da7f3bf992,U002323,M00420,9f5527b1-42d7-8914-0a5e-e127981abf0f,197.96,2026-07-30T16:44:50+00:00,DEBIT_CARD,DESKTOP,41.6.7.49,-48.420904,133.804908,IN,IN,False
2971a38d-c87e-4fef-aca7-ef68863ea767,U000373,M00255,c1ef861e-6fe9-0b84-6606-e64df5e14827,63.39,2026-07-30T18:33:49+00:00,BANK_TRANSFER,DESKTOP,17.136.14.201,50.858798,83.533024,US,US,False
c78221fc-bdab-4018-a18a-8e085441855e,U001438,M00406,5016f2e2-f927-9f27-befc-452ff430e1e1,276.99,2026-07-30T15:52:19+00:00,DEBIT_CARD,MOBILE,221.131.65.116,34.834663,128.837304,JP,JP,False
29c01303-5d7d-4154-b605-afdc738ac9c9,U003700,M00018,cfe3ce34-9541-45d3-195f-4767866d49e5,31.47,2026-07-30T13:21:25+00:00,DEBIT_CARD,TABLET,57.254.239.50,49.561008,28.023364,IN,IN,False
bd199b7c-e659-47c5-b6f9-b2f073713503,U006576,M00154,a097f7e6-5064-8a71-e039-a20f4895f17f,116.15,2026-07-30T21:40:46+00:00,BANK_TRANSFER,TABLET,21.58.193.78,-7.523375,30.825316,JP,JP,False
ff30f52a-5f41-418c-9dc0-1a15dcaa289b,U006792,M00204,803d0cb4-abb0-3288-1104-7db81067b6d6,83.66,2026-07-30T08:46:07+00:00,DIGITAL_WALLET,DESKTOP,129.90.87.28,-3.00021,131.741321,GB,GB,False
211b9bc1-4da3-44b0-8695-dc0b32cd953f,U003922,M00159,7643dc5a-1677-4e91-4fd4-70e8811c704a,120.26,2026-07-30T19:53:12+00:00,CREDIT_CARD,TABLET,254.105.122.242,56.027015,160.976319,GB,GB,False
efbeff1b-026e-4277-9533-7d523f053c3c,U005623,M00312,579cfc5f-a4eb-f8fa-3709-212bf241a124,71.69,2026-07-30T13:19:56+00:00,DEBIT_CARD,MOBILE,86.91.205.201,11.873509,-6.152839,IN,IN,False
028df774-e914-4ca4-8dc6-6afbcfd41061,U006700,M00343,555f7226-d148-4f9c-eaf6-248818abb3c6,289.62,2026-07-30T16:05:00+00:00,CREDIT_CARD,DESKTOP,166.150.42.234,62.145831,83.451594,IN,IN,False
2eaadcf3-ba89-42e8-954a-adb08f3bdffe,U003773,M00339,25b23956-e20e-c366-68fb-2763c075b6f5,364.61,2026-07-30T15:24:35+00:00,DEBIT_CARD,MOBILE,190.110.121.164,-11.513583,8.525099,IN,IN,False
4a5cb881-950f-437d-9f8e-6b228bdead94,U000901,M00305,ad61ce5b-6364-c7af-7cfb-609fa3876346,156.34,2026-07-30T15:37:44+00:00,UPI,MOBILE,59.200.5.48,-19.569891,28.533091,DE,DE,False
5b83df82-410a-4a5e-98ae-63c1e60ef1ea,U003950,M00423,f9e3056b-5b5d-5ab6-1fb5-57f8482fc8a0,104.04,2026-07-30T16:37:15+00:00,DIGITAL_WALLET,MOBILE,62.177.103.15,3.512671,-90.456325,GB,GB,False
d17956cc-1a86-48a8-bdb8-af6fe4048428,U006422,M00446,cff09907-fbc8-6999-29ca-7ef46284a0d9,242.14,2026-07-30T17:50:55+00:00,DEBIT_CARD,MOBILE,74.92.231.115,-31.611133,-6.5106,FR,FR,False
5f4422d1-bd92-460e-a918-bdb7787174ae,U005236,M00109,c266ba47-6b2f-9e30-c2ce-66d68d4e5cfd,131.71,2026-07-30T10:38:43+00:00,BANK_TRANSFER,MOBILE,236.129.56.216,59.589586,134.388603,IN,IN,False
b368ad56-7e5c-4f82-9085-7b5e311cfada,U004405,M00246,263cf63b-b1f7-360f-0e69-ae256f06978e,177.01,2026-07-30T08:15:14+00:00,UPI,DESKTOP,1.134.242.56,8.216943,33.099528,US,US,False
ac4f64c9-8299-4284-91a3-51280e151a2a,U002521,M00015,6e40f449-8579-8955-56d5-64408ce1f862,120.68,2026-07-30T17:16:12+00:00,DIGITAL_WALLET,TABLET,14.237.173.17,28.240144,-19.530176,GB,GB,False
7d8b379e-d2f3-4a32-9ae0-be6a111bcfe5,U005321,M00214,b82d19b8-8d61-8310-7a22-50174892d23e,240.55,2026-07-30T12:30:24+00:00,BANK_TRANSFER,TABLET,138.98.214.165,38.169072,-82.080535,GB,GB,False
8a89174b-eab5-4ecb-9e2c-d04e274ca941,U002848,M00202,a90a0f02-f135-c9f3-fc2a-abffd6e89968,148.66,2026-07-30T12:08:51+00:00,DEBIT_CARD,DESKTOP,166.142.205.77,-38.11149,-137.638319,FR,FR,False
0efb4c5c-1f1c-464a-80b1-38bbff4eb473,U003582,M00107,1a951a5e-6962-a547-316b-507a3889b483,99.24,2026-07-30T19:34:37+00:00,BANK_TRANSFER,MOBILE,143.53.247.22,20.209645,165.816307,AU,AU,False
4ac3fe89-6e5a-4b6b-8943-e92791301e0a,U003116,M00161,ecde61ef-dfc8-5726-abb4-b0363ed5e77e,222.42,2026-07-30T11:00:30+00:00,CREDIT_CARD,MOBILE,182.222.250.245,-17.282641,147.389931,DE,DE,False
928c3d74-d29c-46ab-add4-f8f243ad0deb,U002697,M00403,79a44620-2db4-5abe-8c28-d6824c3d0217,27.46,2026-07-30T14:52:13+00:00,DIGITAL_WALLET,TABLET,114.64.86.175,-15.289998,-134.639306,IN,IN,False
b4a6ecc8-0fca-4def-9ae5-32398432c927,U001187,M00070,d1ebe364-73ba-b63d-3c2a-c4bb7b1101e3,590.27,2026-07-30T06:39:52+00:00,BANK_TRANSFER,MOBILE,114.60.207.19,57.664134,-90.130334,GB,IN,True
cdb9e52b-3b81-449c-8125-1d80938035ff,U006113,M00244,d83a7d3e-91f3-360f-22dc-151840df0a40,352.25,2026-07-30T17:09:00+00:00,UPI,MOBILE,103.136.42.189,-18.906373,-64.866867,IN,IN,False
91d00925-cc51-45c3-80fa-bc31f66337b3,U002985,M00225,e6a0c39a-5730-dace-1c7c-2cb23eda292e,257.84,2026-07-30T18:18:17+00:00,DIGITAL_WALLET,MOBILE,166.84.163.198,-12.828157,90.087783,JP,JP,False
