TransactionID,UserID,MerchantID,DeviceID,TransactionAmount,TransactionDate,PaymentMethod,DeviceType,IP_Address,LocationLat,LocationLon,IP_Country,BillingCountry,IsFraud
67152ec0-b960-4557-992a-345e784688c7,U000495,M00298,c1443968-2fa2-fe77-8b6e-3dfc317befcd,282.27,2026-08-20T22:49:01+00:00,UPI,MOBILE,212.75.158.242,-32.555985,11.818509,IN,IN,False
7f147700-bd64-4d01-bf5d-44be8e52b206,U001361,M00278,e96854f8-8cf0-de18-4e03-f928d43ff14c,247.55,2026-08-20T10:32:52+00:00,DIGITAL_WALLET,DESKTOP,115.71.80.163,-13.642943,-82.186967,US,US,False
fbb3a605-cbf8-466e-9ba9-b21741feb8e3,U002310,M00328,eb42ee0c-be97-b0d2-04cb-0c0893930f14,161.86,2026-08-20T14:45:15+00:00,DIGITAL_WALLET,TABLET,46.182.56.210,6.675826,163.349205,CA,CA,False
d31f8d9d-1721-4143-a3da-8459bc428306,U002241,M00213,23fbbcec-0cf5-e03c-4426-d01e418abc01,274.52,2026-08-20T16:19:24+00:00,BANK_TRANSFER,TABLET,232.2.147.62,8.63291,30.326332,IN,IN,False
f8298245-d5d1-4530-9a07-72ec55545044,U001615,M00328,2d90d46f-ca98-e7bf-3387-b4dc6dbdcbe5,94.61,2026-08-20T21:55:28+00:00,DIGITAL_WALLET,MOBILE,193.1.190.14,33.682995,4.777703,CA,CA,False
1567b423-fde8-469d-83ff-1053958d77b6,U001106,M00215,26d997de-e64d-37bc-163a-c307da1fa9c3,267.17,2026-08-20T09:22:41+00:00,BANK_TRANSFER,MOBILE,169.122.199.223,-14.942353,167.951137,DE,DE,False
41925ae6-4152-4e31-8474-352ddc2322fe,U000135,M00307,5c7446a3-43bc-d862-a2e2-8ad65f9ae526,182.73,2026-08-20T16:12:56+00:00,BANK_TRANSFER,DESKTOP,106.188.102.251,20.073876,28.272643,IN,IN,False
417a3289-3b52-445d-bb31-08c8d19426dd,U000477,M00250,71c11d84-2d71-7374-a81d-f6fb066362c8,6.03,2026-08-20T17:52:34+00:00,DIGITAL_WALLET,DESKTOP,4.57.37.78,52.740881,-67.097375,IN,IN,False
26193db2-7379-4ef2-aeac-bcc9d3ee7111,U001408,M00011,b703ea84-e9c7-be59-35ba-ac864cf4949d,42.01,2026-08-20T21:04:55+00:00,DEBIT_CARD,MOBILE,192.218.139.118,-41.522449,-55.714574,FR,FR,False
a86b973e-ed82-499d-bb88-36ff50a4af1a,U002948,M00284,76930b53-f145-400e-ab03-d4198e5c026c,143.94,2026-08-20T14:40:16+00:00,CREDIT_CARD,DESKTOP,56.202.218.19,61.848904,-52.291374,GB,GB,False
f6699025-1519-4549-8936-eea7551c464a,U000717,M00140,0cd1bba7-598d-5720-faed-b92e988a793b,98.73,2026-08-20T12:48:39+00:00,UPI,DESKTOP,77.112.159.67,-36.665532,91.836853,GB,GB,False
4aa02e3e-04f1-4d49-a52c-f04307b8e9c4,U001128,M00343,025c6b19-a665-af65-c7c5-7d934d98c575,187.13,2026-08-20T17:02:04+00:00,UPI,TABLET,20.27.210.77,-39.669459,-130.539692,US,US,False
5cf570e4-6a01-4947-993e-d38af14f88c5,U003346,M00267,2420b893-719f-f6c3-b9f6-d0f1150e645c,39.9,2026-08-20T10:28:27+00:00,UPI,TABLET,113.200.101.114,-49.599562,24.26818,CA,CA,False
62cd2cd1-0ae5-473e-81fb-dbe752065106,U002218,M00297,827582b1-22cc-a129-8c88-9566c379b066,135.75,2026-08-20T13:42:32+00:00,BANK_TRANSFER,TABLET,245.130.50.212,28.714385,114.218223,US,US,False
611ee94b-0247-42ff-b348-712dbb5e57ad,U003367,M00362,8c67f3a9-8913-9dbb-2c1a-fd58c87d6389,217.21,2026-08-20T18:56:12+00:00,DIGITAL_WALLET,MOBILE,68.127.243.19,-23.766144,-58.221408,IN,IN,False
3ad0f2b4-1452-40a3-8d97-a58b2ec1d8e6,U000110,M00015,0a4227f4-bed1-248c-50e8-b701804ea4fe,114.41,2026-08-20T13:50:52+00:00,CREDIT_CARD,MOBILE,75.104.198.125,-8.342224,109.423519,NG,NG,False
379e3a84-ad55-47f1-9192-0740c056a822,U001031,M00088,508724b0-748a-2358-6596-20d3c91f6823,280.36,2026-08-20T17:03:27+00:00,DEBIT_CARD,MOBILE,120.213.3.130,11.15675,159.196107,IN,IN,False
6ee80603-8a59-4c07-a532-0b58c6ebd64d,U001920,M00309,1d0de470-63fe-1487-b6ec-18cdc4558d48,70.48,2026-08-20T11:21:48+00:00,DEBIT_CARD,MOBILE,18.178.215.200,51.090662,-89.296774,FR,FR,False
82d91e11-78b1-4ed6-a9b1-baf1304d7dba,U000127,M00209,de8b05af-aaff-97ff-acbc-ebbf4c97f28b,50.35,2026-08-20T21:14:18+00:00,BANK_TRANSFER,MOBILE,94.181.39.99,19.982605,21.675834,US,US,False
867bd507-00cf-4bf0-88a4-4e3b084290f1,U002990,M00045,de7fbda3-7deb-b370-27d1-b9dd649e695e,166.25,2026-08-20T17:49:39+00:00,BANK_TRANSFER,MOBILE,127.157.115.147,34.475423,54.999902,US,US,False
61af6401-50c8-4829-8d13-e9c80f6d8d1e,U003208,M00254,01fae41f-c5c4-d543-4473-7f2af64869ee,109.01,2026-08-20T21:11:17+00:00,CREDIT_CARD,MOBILE,73.180.241.175,19.210172,-31.950926,IN,IN,False
0bae1a7f-c455-45e8-bf9f-aa3ba0983423,U001819,M00031,aaa824b2-0752-080a-34c1-06e762ad0e3a,126.28,2026-08-20T18:00:57+00:00,CREDIT_CARD,TABLET,106.141.149.230,-31.679816,-83.059548,BR,BR,False
0c8c5291-fb9f-4810-b5cd-8a8fda19b9ba,U003325,M00078,e962b925-3652-2b8a-dd11-636c941d58aa,268.87,2026-08-20T14:07:40+00:00,BANK_TRANSFER,TABLET,75.22.166.108,-39.994165,119.075553,IN,IN,False
2dfb67bd-40b6-4cc8-b66b-09da48db0c0a,U002038,M00147,f4f776ee-4d85-e5b4-0ea9-48b758179c06,321.5,2026-08-20T11:39:30+00:00,CREDIT_CARD,TABLET,239.32.170.203,2.052547,-132.855426,US,US,False
a2efa542-c37a-46ef-8f4b-51d32c8981d6,U001783,M00021,b8537be9-8f90-881b-df0c-4341548dbbbc,202.4,2026-08-20T10:31:24+00:00,BANK_TRANSFER,DESKTOP,9.135.152.85,58.103548,-97.893053,FR,FR,False
d884cfcf-277e-4efb-b743-a69b291537a9,U002868,M00157,7ca65c02-4cc1-4ff4-541a-f0c3f7ff49ad,77.25,2026-08-20T22:09:56+00:00,DIGITAL_WALLET,MOBILE,29.85.119.182,24.669781,-122.540229,FR,FR,False
f64cbce6-1f64-4360-b47e-fb44dad4dbec,U001671,M00248,0477ea4a-acdc-94d7-5da1-d96c7d826781,104.06,2026-08-20T18:44:47+00:00,UPI,DESKTOP,161.240.108.164,-23.539943,-11.49315,CA,CA,False
fb7c2e82-a584-4b30-973d-645e58ab805f,U002418,M00066,9caf7477-62db-8beb-e62e-50112e8d1d78,137.03,2026-08-20T13:30:08+00:00,UPI,TABLET,219.105.213.161,18.507139,165.626797,AU,AU,False
fef14c96-0f65-4eb5-a401-9e1c75b01b65,U003027,M00001,84e7a357-b2dc-31ae-b9a0-749b67247247,26.83,2026-08-20T20:39:52+00:00,UPI,MOBILE,15.119.233.98,41.975529,124.265899,GB,GB,False
2ff7750f-de7f-42b0-8cb9-bad680e84758,U002068,M00311,3c6daf53-9d97-9792-e73e-9827d0610766,140.81,2026-08-20T21:39:47+00:00,UPI,TABLET,92.63.226.151,31.044985,165.100524,AU,AU,False
21f515a1-b06b-44bb-b412-9a38a1bc08bf,U001190,M00104,d69dbbc7-edfa-76ae-29b1-c1f50a6867a0,322.83,2026-08-20T19:27:38+00:00,DIGITAL_WALLET,MOBILE,223.152.24.1,7.631847,166.621385,DE,DE,False
313c35f1-c699-4b40-b020-8748c0a12dfc,U003487,M00061,b23b1510-21e6-cc45-2d01-c703a8e41ead,234.81,2026-08-20T10:26:39+00:00,DIGITAL_WALLET,MOBILE,139.87.252.205,34.995021,37.108401,GB,GB,False
3feb3db6-bad3-4277-978e-17b3740378a7,U003404,M00260,26678992-cd12-6c37-7c52-d4607a5ad21a,335.83,2026-08-20T09:08:44+00:00,DEBIT_CARD,MOBILE,146.0.191.122,-43.74878,84.924433,JP,JP,False
a8015dd1-ee72-407d-8fce-82516f95a90e,U002979,M00351,79c9b260-d68c-db8f-9f70-d7927ad9d823,154.0,2026-08-20T18:14:08+00:00,CREDIT_CARD,TABLET,112.82.129.238,9.917267,147.502716,US,US,False
114cd0a0-41ee-41c4-a2ae-0f523916345a,U002221,M00330,d832dcfc-c8a0-8a04-13ad-b19f173e57a3,272.89,2026-08-20T09:28:38+00:00,DEBIT_CARD,MOBILE,102.204.98.66,4.398249,104.167009,IN,IN,False
2086d05d-188a-4e09-809d-80994aceafd2,U003002,M00101,296ef66e-00c7-bf01-c353-24ff0cacd314,19.16,2026-08-20T13:37:28+00:00,UPI,DESKTOP,142.3.212.128,21.125446,-34.713507,GB,GB,False
08d52b04-8186-44a6-86e5-d844e06ab0b0,U002490,M00230,48bf0928-4b2a-7908-42b3-512a0b74dd5b,13.47,2026-08-20T08:36:43+00:00,CREDIT_CARD,TABLET,211.232.249.78,40.853964,94.761405,BR,BR,False
ba95ee35-dcb1-4965-b7d4-9b951984ec6a,U001210,M00380,4c72a0a0-1f1a-a54a-5674-2e6445d23915,73.8,2026-08-20T10:00:32+00:00,DEBIT_CARD,DESKTOP,60.146.207.225,2.087822,-149.281305,US,US,False
bb0c1b35-bab1-4b54-9c07-3abb2364b0b2,U000108,M00340,b6100e5a-33b6-f994-2e2a-685136fefe6f,274.13,2026-08-20T12:08:10+00:00,DEBIT_CARD,DESKTOP,187.235.198.182,43.029656,129.52029,US,US,False
