TransactionID,UserID,MerchantID,DeviceID,TransactionAmount,TransactionDate,PaymentMethod,DeviceType,IP_Address,LocationLat,LocationLon,IP_Country,BillingCountry,IsFraud
f4cd5045-2c04-4ba4-8a94-0dead737776f,U001071,M00177,86e7edbc-d6d7-ecdc-5b1e-487c3b2faaca,41.53,2026-08-18T07:25:23+00:00,UPI,TABLET,64.34.108.198,41.750711,100.22444,US,US,False
718f7384-b0ad-404a-bf7c-95dea7b923c8,U000297,M00153,64b20655-7361-1d23-2b8d-4e5905d2da96,44.3,2026-08-18T15:45:44+00:00,BANK_TRANSFER,TABLET,252.27.250.210,34.77607,164.041921,FR,FR,False
9d3b1fea-6adc-4fd7-bc5e-69791287dc2d,U001920,M00219,1d0de470-63fe-1487-b6ec-18cdc4558d48,45.41,2026-08-18T16:13:39+00:00,DEBIT_CARD,MOBILE,127.112.191.216,51.066811,-89.628659,FR,FR,False
b23ce35b-4dac-49de-8777-7d009c6935a0,U001639,M00033,ce69b369-436e-416e-5ef7-7037edc703a4,196.26,2026-08-18T12:02:43+00:00,BANK_TRANSFER,DESKTOP,95.137.96.159,40.638405,-163.069917,US,US,False
aac0c515-df1c-4ce4-992e-a74b5cbfb7c7,U000369,M00431,e1393b51-26f2-3dec-f66d-9a93981f5bff,312.59,2026-08-18T07:22:14+00:00,UPI,TABLET,140.223.102.66,64.07732,137.216617,AU,AU,False
9240b68a-e49b-4f73-82dd-6e4ac96c9fd3,U001924,M00239,f149ee79-7708-a499-70f2-fb4ec27eddb0,168.8,2026-08-18T17:18:08+00:00,DIGITAL_WALLET,DESKTOP,214.199.99.1,32.289568,-58.141605,NG,NG,False
1ae961a1-b793-466a-a833-47824e249643,U001105,M00413,25ab9a80-e72d-7365-d424-79402e1f6505,33.09,2026-08-18T19:12:03+00:00,CREDIT_CARD,DESKTOP,197.143.135.41,-44.346252,9.972565,IN,IN,False
e8bf3dc0-7bdc-4f91-9168-8345d844de0d,U001290,M00212,c63319dd-80aa-3d46-602b-14b33172dede,109.95,2026-08-18T16:38:12+00:00,DIGITAL_WALLET,TABLET,150.146.173.60,64.653037,-85.099517,BR,BR,False
4b7f5184-18f3-4df4-8a29-27ebfbd43127,U001899,M00027,2fe4bd2d-d165-760b-b216-0d174689dd63,172.53,2026-08-18T10:25:39+00:00,CREDIT_CARD,MOBILE,91.191.123.70,-26.0198,-145.061371,US,US,False
9fdef0b0-01ee-43c3-9aa2-5d3b4410af50,U000633,M00073,be0fa363-c2e3-8390-ffcd-de07d6450e55,120.21,2026-08-18T16:48:21+00:00,UPI,DESKTOP,41.151.164.11,63.657542,114.61999,US,US,False
d04a4b92-4705-45d0-b7f5-6bf6fe428e9b,U001017,M00291,7a4b5dc2-d8db-886d-48fb-d37faa1eef39,33.04,2026-08-18T19:47:40+00:00,UPI,TABLET,69.242.3.16,21.31183,-105.254896,FR,FR,False
89253970-0700-469e-a923-70302b68b764,U000686,M00011,864240c3-a851-eab5-baff-ba878f62bafc,53.15,2026-08-18T09:43:34+00:00,UPI,TABLET,96.174.125.114,7.913643,-70.381232,JP,JP,False
2db8b974-bb0b-40d6-9f92-fe4a6efc9124,U002595,M00035,5f5bb97b-ffd5-c267-1bca-7115d5a27aab,268.9,2026-08-18T10:37:21+00:00,BANK_TRANSFER,MOBILE,79.69.73.157,23.977429,163.205974,IN,IN,False
8bfcf679-e7f5-4788-9dce-0bf8b30861ad,U000887,M00452,f7679723-7e36-365d-1b87-ba1d88c5cfae,281.15,2026-08-18T09:33:55+00:00,UPI,MOBILE,148.240.118.101,3.36052,-103.306516,FR,FR,False
855d141c-5f13-4792-94c1-f61d7fa560a1,U003663,M00027,0116e2fe-8564-df67-79f3-03f8a6a999b6,9.23,2026-08-18T22:26:26+00:00,CREDIT_CARD,TABLET,27.168.2.106,21.216577,-114.804861,AU,AU,False
